COUNTY,LN,TOT_DIST,PRED,TRUE,ERROR,INC_PCT
DeKalb County,8198242,29.37579876,12.46204572,12.60819885,-0.14615313,25
DeKalb County,8198344,39.62025797,13.17374633,13.16542287,0.008323462,-2
DeKalb County,8198411,28.63965241,11.78804914,11.75978554,0.028263602,5
DeKalb County,8198504,20.54940071,12.70074785,12.84792653,-0.147178686,5
DeKalb County,8198612,14.64215821,11.84419428,11.9511804,-0.106986112,-1
DeKalb County,8198818,90.84873537,13.21501049,13.17305649,0.041953996,4
DeKalb County,8198863,13.13857066,12.7518083,12.70684793,0.044960371,7
DeKalb County,8199028,41.02109728,13.48295753,13.48003782,0.002919708,-6
DeKalb County,8199106,19.28230906,12.23285961,12.2010601,0.031799505,21
DeKalb County,8199148,81.21097971,13.24057447,13.16158409,0.078990376,5
DeKalb County,8199292,21.89648109,12.13578783,12.32385568,-0.188067848,15
DeKalb County,8199343,30.87080239,11.73085937,11.81303006,-0.082170687,21
DeKalb County,8199367,25.54712527,11.84932884,11.84222921,0.007099631,-5
DeKalb County,8199638,19.94687112,13.03797646,13.01700286,0.020973603,-3
DeKalb County,8199710,44.52017754,12.74712678,12.4292162,0.317910583,3
DeKalb County,8199853,18.07762852,13.08146091,13.07107008,0.010390826,-1
DeKalb County,8199911,45.60594259,12.7520537,12.74694239,0.00511131,-3
DeKalb County,8199970,37.91986833,11.65248712,11.65268741,-0.000200284,17
DeKalb County,8199977,44.65089959,11.45477299,11.51192496,-0.057151979,5
DeKalb County,8200006,15.28757235,12.27100123,12.43801735,-0.16701612,-6
DeKalb County,8200007,17.699898,12.98981204,13.11835536,-0.128543313,-6
DeKalb County,8200120,17.48717728,12.10341824,12.31043266,-0.207014419,26
DeKalb County,8200198,29.73826576,11.9047144,11.84222921,0.062485188,9
DeKalb County,8200387,18.31374717,12.97456073,13.01700286,-0.042442131,12
DeKalb County,8200417,58.84534531,12.88267237,12.7367009,0.145971478,0
DeKalb County,8200807,51.23673572,12.75587982,12.75995776,-0.004077934,-1
DeKalb County,8200850,63.47837819,13.16149905,13.08154138,0.079957663,10
DeKalb County,8200975,74.29908536,13.48159062,13.48561664,-0.004026017,-1
DeKalb County,8201219,62.46315615,11.65544972,11.75783051,-0.102380788,12
DeKalb County,8201248,32.78427655,11.86386683,11.88793137,-0.024064534,5
DeKalb County,8201317,16.92779548,12.16581909,12.10071213,0.065106961,5
DeKalb County,8201494,64.16505341,11.54200797,11.60823564,-0.066227678,-5
DeKalb County,8201519,17.22532541,12.01003009,12.06681058,-0.056780492,1
DeKalb County,8201569,92.43342581,12.40735908,12.50617724,-0.098818154,2
DeKalb County,8201609,14.17274412,12.58883295,12.66032792,-0.071494964,-8
DeKalb County,8201641,22.55935861,12.14363444,12.18075484,-0.037120395,1
DeKalb County,8201650,16.17271234,12.76351344,12.9113954,-0.147881964,7
DeKalb County,8201692,29.10506242,12.00210604,12.30817787,-0.30607183,31
DeKalb County,8201702,21.46371467,11.63037681,11.66134547,-0.03096866,9
DeKalb County,8201738,31.30868855,12.55516252,12.58416656,-0.029004041,-3
DeKalb County,8201876,31.28759372,11.96389233,12.07254125,-0.108648925,10
DeKalb County,8202016,18.27574938,11.92635808,12.1521443,-0.225786228,7
DeKalb County,8202028,45.21243056,11.80812992,11.56171563,0.246414289,-2
DeKalb County,8202115,18.75501852,12.41445267,12.46458334,-0.050130669,-4
DeKalb County,8202190,16.12406161,12.70167115,12.86617997,-0.164508825,23
DeKalb County,8202550,22.88427314,12.87944638,12.83734442,0.042101961,8
DeKalb County,8202574,10.10684533,13.02277435,13.11735084,-0.094576484,3
DeKalb County,8202593,38.35465296,11.96790237,12.00762171,-0.039719332,18
DeKalb County,8202770,24.98718685,12.12551749,12.20607265,-0.080555152,20
DeKalb County,8202791,25.82155507,12.81466727,12.94800999,-0.13334272,-7
DeKalb County,8202841,142.2678362,11.74346666,11.71993963,0.023527027,16
DeKalb County,8202851,14.2603101,12.80838568,12.8346813,-0.026295628,6
DeKalb County,8203217,34.29593008,12.58292984,12.69311774,-0.110187904,-5
DeKalb County,8203310,24.88122648,12.05632048,12.1281111,-0.071790623,34
DeKalb County,8203331,56.64963425,12.77171348,13.17115354,-0.399440064,30
DeKalb County,8203358,23.83991106,12.09456773,12.22587527,-0.131307538,-9
DeKalb County,8203369,24.66408498,12.19751284,12.09234388,0.105168961,1
DeKalb County,8203375,68.84351182,12.31111088,12.28534583,0.02576505,6
DeKalb County,8203390,17.12310608,12.83352915,12.80765263,0.025876518,9
DeKalb County,8203628,13.1184328,13.18866344,13.21767356,-0.029010113,6
DeKalb County,8203733,21.98358623,13.02671829,12.98310131,0.043616979,-3
DeKalb County,8203898,31.72787991,11.65308662,11.75194237,-0.098855746,19
DeKalb County,8204324,25.9971374,12.70345596,12.7510098,-0.047553839,-2
DeKalb County,8204494,55.46412775,11.76769381,11.8493977,-0.08170389,3
DeKalb County,8204534,18.40057914,12.99164282,13.07631944,-0.084676621,-5
DeKalb County,8204680,18.85633343,12.92471991,12.88790607,0.03681384,0
DeKalb County,8204749,37.47836521,13.16321091,13.16158409,0.001626815,0
DeKalb County,8204858,17.37565921,12.22791017,12.23563145,-0.007721276,-1
DeKalb County,8204944,16.63235877,11.70924928,11.65268741,0.056561868,12
DeKalb County,8204981,77.0492833,12.10905685,11.97665948,0.132397374,2
DeKalb County,8205194,68.38399055,12.89949462,12.95984445,-0.060349826,0
DeKalb County,8205230,15.8527423,12.70179672,12.87133462,-0.169537908,6
DeKalb County,8205280,14.69845218,12.46359869,12.13350195,0.330096738,11
DeKalb County,8205473,15.52602556,13.04724927,12.94800999,0.099239275,7
DeKalb County,8205787,15.77036017,12.65136781,12.80765263,-0.156284823,-4
DeKalb County,8205847,50.18180114,11.88233161,11.91170158,-0.029369977,12
DeKalb County,8206034,13.26349322,12.58288083,12.56897814,0.013902694,-1
DeKalb County,8206063,111.0350879,11.36259367,11.53272809,-0.170134422,2
DeKalb County,8206207,25.24525115,11.72588501,11.90496755,-0.179082538,6
DeKalb County,8206274,48.39613609,13.10555813,13.02254304,0.083015091,-1
DeKalb County,8206412,103.9824877,12.95764333,13.07715678,-0.119513451,1
DeKalb County,8206517,35.92258559,11.52853405,11.76756768,-0.239033631,17
DeKalb County,8206583,24.15740292,11.98469577,11.69524702,0.289448744,10
DeKalb County,8206873,19.74833644,12.23532553,12.37539339,-0.140067857,11
DeKalb County,8206874,133.3754537,13.13834062,13.12216336,0.016177263,-6
DeKalb County,8206949,17.60976876,12.91960667,12.88664104,0.032965621,-4
DeKalb County,8207071,61.05641931,13.50144091,13.54008638,-0.038645471,-2
DeKalb County,8207254,45.23290743,12.51324402,12.54966235,-0.036418327,6
DeKalb County,8207446,11.7441861,12.72988182,12.66980666,0.060075153,13
DeKalb County,8207851,31.39145936,12.43429082,12.18075484,0.25353598,42
DeKalb County,8207984,28.1297905,12.03323595,11.84222921,0.191006739,9
DeKalb County,8208007,16.09346596,13.07612591,13.21311774,-0.136991833,-1
DeKalb County,8208014,44.06594597,12.74573508,12.44901882,0.296716254,42
DeKalb County,8208101,48.08610426,11.95754235,12.04355372,-0.086011367,-3
DeKalb County,8208131,25.95451095,11.77119405,12.05524976,-0.28405571,12
DeKalb County,8208380,15.61481464,12.13725026,12.69158046,-0.554330205,-8
DeKalb County,8208383,14.33462029,12.60144176,12.62806706,-0.0266253,-2
DeKalb County,8208404,30.09344951,13.4933995,13.45166712,0.04173238,17
DeKalb County,8208448,18.00941322,12.02425115,12.10071213,-0.076460983,2
DeKalb County,8208481,52.02657791,12.15015996,12.15477935,-0.004619393,14
DeKalb County,8208487,16.66000813,13.42986471,13.51979631,-0.089931608,1
DeKalb County,8208595,27.54954902,12.15684247,12.25247902,-0.09563655,-2
DeKalb County,8208731,30.77222937,11.68036097,11.92503512,-0.244674143,18
DeKalb County,8208814,23.67833094,12.40208807,12.31492705,0.087161019,4
DeKalb County,8208926,241.1418656,12.79697617,13.07107008,-0.27409391,-6
DeKalb County,8208956,23.12046102,11.90703896,12.10071213,-0.193673172,0
DeKalb County,8209013,46.55059364,13.08038234,13.12236338,-0.041981034,10
DeKalb County,8209279,23.57768295,11.84229309,11.85864057,-0.01634748,9
DeKalb County,8209373,27.74446324,11.61819118,11.98292909,-0.364737911,-5
DeKalb County,8209427,52.87773156,13.26280014,13.20854107,0.054259065,0
DeKalb County,8209630,41.96283186,12.98064403,13.15192218,-0.171278148,-5
DeKalb County,8209688,32.20072697,12.28597861,12.42881612,-0.14283751,25
DeKalb County,8209708,47.90441447,12.04775374,12.01370075,0.034052985,36
DeKalb County,8209753,23.39613102,11.99307076,12.10071213,-0.107641372,9
DeKalb County,8209819,18.55460048,11.73913776,11.73606902,0.00306874,20
DeKalb County,8209993,18.31105666,12.23913473,12.32385568,-0.084720955,5
DeKalb County,8210498,12.90569339,12.01794222,12.36734079,-0.349398572,5
DeKalb County,8210761,39.27724781,11.87422563,11.97350987,-0.099284244,36
DeKalb County,8210783,40.58280806,12.13034344,12.50543622,-0.375092788,-4
DeKalb County,8210992,46.39765513,12.67830542,12.70684793,-0.02854251,10
DeKalb County,8211089,29.24357191,12.48485009,12.74694239,-0.262092297,11
DeKalb County,8211212,13.73425528,12.49437401,12.54254488,-0.048170869,17
DeKalb County,8211251,67.26294547,13.06578394,13.09087271,-0.025088771,9
DeKalb County,8211442,18.98716404,12.79954333,12.92391244,-0.124369109,-3
DeKalb County,8211461,44.74928139,13.39046959,13.18063229,0.209837306,5
DeKalb County,8211713,32.84357508,13.04690126,13.07107008,-0.024168818,-5
DeKalb County,8211767,26.6461232,12.10792829,12.1388639,-0.030935605,12
DeKalb County,8211953,32.56707615,12.04057125,11.92503512,0.115536137,14
DeKalb County,8211989,28.04470433,13.23088263,13.16158409,0.069298541,5
DeKalb County,8212012,39.08724995,11.6401508,11.56171563,0.078435168,2
DeKalb County,8212211,26.03963785,12.49527261,12.56024446,-0.064971849,4
DeKalb County,8212229,36.25903658,12.64722428,12.64754819,-0.000323912,20
DeKalb County,8212250,35.74277601,12.98384773,12.8967167,0.087131036,8
DeKalb County,8212351,34.96814054,12.73631416,12.67607627,0.060237889,5
DeKalb County,8212423,29.48905596,13.01073434,13.08154138,-0.070807046,-3
DeKalb County,8212741,13.21590755,12.38078252,12.28257062,0.098211908,31
DeKalb County,8213069,21.98358355,12.1660812,12.20557252,-0.039491321,35
DeKalb County,8213345,36.73757968,11.45459332,11.66134547,-0.206752146,12
DeKalb County,8213524,72.33701356,12.50483381,12.62806706,-0.12323325,-7
DeKalb County,8213533,24.03485831,11.85953341,11.9511804,-0.091646991,8
DeKalb County,8213870,24.57289463,13.18260488,13.01700286,0.165602014,-2
DeKalb County,8213906,18.27354509,12.12905445,12.10625231,0.022802139,9
DeKalb County,8213953,23.78194927,12.50930258,12.53177279,-0.022470205,7
DeKalb County,8214296,63.5421929,11.75300372,11.90429165,-0.151287924,24
DeKalb County,8214298,17.66216562,11.93382322,12.01370075,-0.079877536,26
DeKalb County,8214416,29.82370042,12.7397276,12.87390202,-0.134174421,11
DeKalb County,8214428,17.99355815,12.97339778,12.67607627,0.297321508,5
DeKalb County,8214511,25.09474781,11.98633341,11.86358234,0.122751077,9
DeKalb County,8214710,11.61745681,12.68443607,12.67607627,0.008359794,-1
DeKalb County,8214739,23.05415945,12.93493111,12.84792653,0.087004578,-2
DeKalb County,8214764,117.6909622,12.74438267,12.66665705,0.077725614,4
DeKalb County,8214799,23.95186867,12.02550222,12.08390501,-0.05840279,4
DeKalb County,8215066,17.04373283,12.35674918,12.15740747,0.199341708,12
DeKalb County,8215106,14.84519014,12.84708411,12.77959134,0.067492776,5
DeKalb County,8215121,15.2975627,12.81450083,12.9456262,-0.131125369,-1
DeKalb County,8215129,12.56371382,12.04213477,11.9511804,0.090954369,41
DeKalb County,8215210,20.67816154,11.73216058,11.91505167,-0.182891094,-2
DeKalb County,8215313,26.4411426,11.92620672,12.14950229,-0.223295571,-3
DeKalb County,8215774,21.14500614,12.06228717,12.01370075,0.048586419,19
DeKalb County,8215778,12.92962019,11.99197369,12.3883942,-0.396420513,30
DeKalb County,8215897,126.9693653,13.03065483,12.95984445,0.070810385,0
DeKalb County,8215990,22.85310253,13.18051754,13.14196991,0.038547629,-2
DeKalb County,8216113,21.6568579,12.03353999,11.91839057,0.115149415,20
DeKalb County,8216140,51.92930202,11.52708207,11.60732614,-0.08024407,20
DeKalb County,8216171,30.14698223,12.5492601,12.77138645,-0.222126357,16
DeKalb County,8216350,126.7517046,12.6210131,12.58107855,0.039934553,1
DeKalb County,8216627,22.5149649,13.14330946,13.01700286,0.126306602,7
DeKalb County,8216821,47.04654451,13.09294553,13.12036137,-0.027415843,-5
DeKalb County,8216831,33.05629038,12.76713469,12.67607627,0.091058417,24
DeKalb County,8216906,39.77448424,11.97792292,12.06104687,-0.083123952,11
DeKalb County,8216933,22.49376464,12.45617608,12.3883942,0.06778188,-1
DeKalb County,8217004,22.82459198,11.81578434,11.8493977,-0.033613363,31
DeKalb County,8217130,50.75900088,11.99676522,12.10015642,-0.103391204,4
DeKalb County,8217154,12.75473537,12.65481506,12.51722707,0.137587984,-3
DeKalb County,8217233,21.86315307,11.65479076,11.88448902,-0.229698257,5
DeKalb County,8217481,14.27084975,12.30224305,12.30138283,0.000860227,0
DeKalb County,8217512,22.95854995,11.96761249,12.19602231,-0.228409824,-7
DeKalb County,8217517,17.04158725,12.91471618,13.01700286,-0.102286681,-5
DeKalb County,8217521,56.29486077,11.68143336,11.86358234,-0.182148976,10
DeKalb County,8217527,14.16873644,13.07652774,13.06048797,0.016039771,-8
DeKalb County,8217599,35.03970079,12.91247093,12.75419405,0.15827688,7
DeKalb County,8217610,16.47331227,11.7734608,11.69524702,0.078213777,-8
DeKalb County,8217728,24.83085475,11.75253797,12.04355372,-0.291015747,18
DeKalb County,8217811,12.66609872,13.01335957,13.02585248,-0.012492902,-4
DeKalb County,8217991,27.44777595,11.60387486,11.85651517,-0.25264031,15
DeKalb County,8218169,32.36538299,11.65256969,11.88448902,-0.231919333,9
DeKalb County,8218282,29.87574123,11.59327087,11.75978554,-0.166514669,17
DeKalb County,8218484,54.22938507,12.96178505,12.91164235,0.050142702,16
DeKalb County,8218498,28.16306996,12.66361569,12.56723749,0.096378191,-5
DeKalb County,8218567,54.92475434,13.08044079,12.7367009,0.343739893,5
DeKalb County,8218631,34.64769292,11.88031925,11.9823039,-0.101984644,5
DeKalb County,8218675,23.79417789,12.89448321,12.52452638,0.369956831,-5
DeKalb County,8218721,31.86179685,12.66897252,12.76568843,-0.096715917,18
DeKalb County,8218778,92.22352219,12.96279305,13.19188944,-0.229096385,9
DeKalb County,8219111,31.20011332,12.01303543,12.11176197,-0.098726539,13
DeKalb County,8219113,21.1617789,12.96417516,12.97502279,-0.01084763,-7
DeKalb County,8219264,19.93967638,12.66449019,12.62806706,0.036423136,2
DeKalb County,8219440,18.49523353,12.79115531,12.70684793,0.084307376,1
DeKalb County,8219504,39.9495133,12.98018336,13.34550693,-0.365323568,-9
DeKalb County,8219509,53.58914929,11.53834634,11.7961024,-0.257756068,-1
DeKalb County,8219548,14.60801663,12.79115944,12.8346813,-0.043521865,4
DeKalb County,8219561,15.59387252,12.71183373,12.61120436,0.100629369,2
DeKalb County,8219687,22.85710388,13.0640415,13.21767356,-0.153632053,-2
DeKalb County,8219705,17.21024131,11.6284812,11.58988651,0.038594691,13
DeKalb County,8219879,17.99615027,11.93751583,11.8277362,0.109779621,2
DeKalb County,8219939,26.92390785,12.99795978,12.77987307,0.218086712,21
DeKalb County,8219948,13.49745362,12.64421766,12.61153775,0.032679906,16
DeKalb County,8219987,41.26378087,12.60254148,12.59473064,0.007810843,-1
DeKalb County,8219996,31.44531114,11.80547514,11.73606902,0.06940612,38
DeKalb County,8220089,13.28736035,13.0183541,12.8967167,0.121637408,-4
DeKalb County,8220149,19.69633709,12.66404282,12.59133505,0.072707773,-2
DeKalb County,8220311,38.29131855,12.92253406,12.89921983,0.023314238,-2
DeKalb County,8220332,109.5567938,13.31257538,13.08154138,0.231034,6
DeKalb County,8220461,20.0989169,11.79516235,11.65268741,0.142474945,1
DeKalb County,8220619,47.64367998,13.09441929,12.95984445,0.134574838,-1
DeKalb County,8220805,12.78849128,13.09087878,12.8346813,0.256197475,5
DeKalb County,8220833,11.80556592,13.02602175,13.106234,-0.080212249,-1
DeKalb County,8221166,24.6866722,11.85929556,11.54732689,0.311968664,9
DeKalb County,8221396,33.11042164,13.11772451,12.84529148,0.27243303,5
DeKalb County,8221409,51.87450304,11.76793068,11.73606902,0.031861665,11
DeKalb County,8221969,24.46656702,12.87063556,12.56024446,0.310391103,-2
DeKalb County,8221999,36.35847877,12.2184221,12.26434155,-0.045919458,18
DeKalb County,8222000,14.70416083,13.15369937,13.17115354,-0.017454173,32
DeKalb County,8222209,112.3967459,13.02850848,13.05622357,-0.027715093,0
DeKalb County,8222237,34.2447605,11.44085672,11.53272809,-0.091871369,16
DeKalb County,8222267,34.56296971,13.12847468,13.01143182,0.117042865,3
DeKalb County,8222386,66.33765601,13.21798704,13.08466151,0.133325532,14
DeKalb County,8222471,64.03613849,11.9929369,11.99535161,-0.002414719,18
DeKalb County,8222500,32.6146645,11.50331609,11.860055,-0.356738902,3
DeKalb County,8222572,68.98022277,12.97228564,12.99453001,-0.022244363,-3
DeKalb County,8222722,16.33456675,11.95019181,11.46163217,0.488559644,18
DeKalb County,8222764,35.50916279,12.75885728,12.8346813,-0.075824027,-4
DeKalb County,8222939,347.0559754,11.91316933,11.66134547,0.251823863,26
DeKalb County,8223001,24.81473179,13.29267291,13.18063229,0.112040621,15
DeKalb County,8223062,22.95837127,11.8274563,12.04355372,-0.216097419,5
DeKalb County,8223286,56.44933027,12.55130324,12.62806706,-0.076763813,-5
DeKalb County,8223332,49.31089153,13.36487494,13.34534692,0.019528021,7
DeKalb County,8223436,19.92976774,12.67996177,12.84792653,-0.167964758,9
DeKalb County,8223529,21.0585404,12.18490876,12.27839331,-0.093484551,-6
DeKalb County,8223532,38.98916897,13.16014804,13.15192218,0.008225857,0
DeKalb County,8223601,15.08135044,13.10605605,12.86099861,0.245057437,4
DeKalb County,8223683,18.41417595,12.98138572,12.92391244,0.057473277,-7
DeKalb County,8223710,32.83849187,12.55476782,12.51355735,0.041210476,1
DeKalb County,8223725,66.60830914,12.04486237,12.2010601,-0.156197738,4
DeKalb County,8223779,115.515439,12.58252358,12.54788773,0.034635858,5
DeKalb County,8223958,42.61572941,12.0091258,12.20607265,-0.196946846,19
DeKalb County,8224024,45.93730002,11.73749728,11.80559508,-0.068097803,24
DeKalb County,8224118,17.06434175,12.68154034,12.65075847,0.03078187,24
DeKalb County,8224217,27.54787382,13.27340776,13.24458101,0.028826754,0
DeKalb County,8224249,151.9126547,12.07259636,12.09514108,-0.022544723,16
DeKalb County,8224307,25.99619967,12.3671234,12.16525065,0.201872753,5
DeKalb County,8224453,15.02073141,12.17429419,12.12269104,0.05160315,6
DeKalb County,8224529,43.55124441,13.40031194,13.31957355,0.08073839,-9
DeKalb County,8224958,31.37843319,13.12957713,13.19002203,-0.060444892,1
DeKalb County,8225030,17.63012289,12.69437875,12.49125159,0.203127161,-4
DeKalb County,8225060,36.61438251,12.67519385,12.4874851,0.187708741,20
DeKalb County,8225120,31.61360497,11.7565166,12.19854438,-0.44202778,8
DeKalb County,8225174,45.94224485,12.09739522,12.10071213,-0.003316911,2
DeKalb County,8225222,27.5673473,11.9388278,12.03171926,-0.092891456,5
DeKalb County,8225261,55.82845271,11.9592798,11.80559508,0.153684719,14
DeKalb County,8225390,13.00951439,12.8727566,12.8967167,-0.023960098,-5
DeKalb County,8225963,26.95854766,11.9486758,11.83500896,0.113666835,6
DeKalb County,8226026,45.92357742,11.85829722,11.99535161,-0.137054396,22
DeKalb County,8226109,21.02405892,12.27077148,12.06681058,0.203960904,28
DeKalb County,8226149,16.14989166,12.88645464,12.92391244,-0.037457795,10
DeKalb County,8226211,28.26292483,12.85024175,12.9014673,-0.051225551,2
DeKalb County,8226619,11.37792771,12.97492928,13.0236474,-0.04871812,-8
DeKalb County,8226949,20.62930424,13.2642293,13.40754232,-0.143313022,5
DeKalb County,8227066,30.14317464,12.39104345,12.10071213,0.290331324,14
DeKalb County,8227228,19.96225374,11.90668713,12.44862659,-0.54193946,16
DeKalb County,8227328,52.22399707,13.20781451,13.19300822,0.014806298,-2
DeKalb County,8227498,14.83393466,12.03125223,12.03171926,-0.000467024,3
DeKalb County,8227612,12.72510097,12.44349776,12.20557252,0.237925236,31
DeKalb County,8227628,111.9769875,13.07633961,13.34550693,-0.269167317,-6
DeKalb County,8227669,45.53251122,13.04540228,12.91164235,0.133759937,7
DeKalb County,8227745,30.97035451,12.61938271,12.83734442,-0.217961708,8
DeKalb County,8227790,18.17069,11.83789022,11.81303006,0.024860159,5
DeKalb County,8227909,30.50435469,11.70673939,11.93491988,-0.228180488,23
DeKalb County,8228045,55.22202104,12.27301173,12.25486281,0.018148917,2
DeKalb County,8228050,20.44520264,12.47354998,12.54254488,-0.068994906,-6
DeKalb County,8228083,30.04376498,13.26676042,13.24899603,0.01776439,-5
DeKalb County,8228257,11.8547077,12.16004623,12.01566851,0.144377713,17
DeKalb County,8228525,10.29960299,12.12314244,11.98292909,0.140213342,-2
DeKalb County,8228533,27.61503842,13.4522833,13.38472764,0.067555662,5
DeKalb County,8228653,52.46139301,13.43273173,13.47302025,-0.040288519,-4
DeKalb County,8228734,29.44871805,12.96696858,13.10216067,-0.135192087,-1
DeKalb County,8228828,17.83877585,12.1856962,12.28303369,-0.097337486,5
DeKalb County,8228872,19.12159451,12.44165237,12.64109656,-0.199444185,6
DeKalb County,8228908,12.47560174,13.08603674,13.24458101,-0.158544273,3
DeKalb County,8228950,15.63460874,12.94565479,13.01700286,-0.071348071,-3
DeKalb County,8228972,34.86814709,11.57736793,11.62625415,-0.048886221,37
DeKalb County,8229061,10.073972,12.58949629,12.58963292,-0.000136625,5
DeKalb County,8229208,13.02520251,12.14266485,12.44901882,-0.306353974,-1
DeKalb County,8229400,20.83608127,12.08172844,12.10071213,-0.018983687,3
DeKalb County,8229514,29.96231518,11.85613725,11.69524702,0.160890231,14
DeKalb County,8229563,37.34601444,11.80746442,11.8277362,-0.020271789,-3
DeKalb County,8229650,31.10420488,11.50529098,11.35040654,0.154884448,1
DeKalb County,8229652,45.75605664,11.63458974,11.49781183,0.136777909,6
DeKalb County,8229868,29.42124,11.95538206,11.9511804,0.00420166,15
DeKalb County,8229953,15.92251185,13.22550228,13.38472764,-0.159225366,-4
DeKalb County,8230177,23.48160658,11.78849391,11.97665948,-0.18816557,-4
DeKalb County,8230279,19.5850027,11.76760311,11.38509209,0.382511016,35
DeKalb County,8230348,22.7087921,11.93286941,12.1383825,-0.205513088,37
DeKalb County,8230391,12.62801591,12.63970843,12.45293272,0.186775706,4
DeKalb County,8230490,40.73321884,13.21905918,13.26473062,-0.045671436,11
DeKalb County,8230589,30.54080331,11.94966856,11.91839057,0.031277984,5
DeKalb County,8230687,28.83582328,12.46956485,12.49215344,-0.022588584,16
DeKalb County,8230754,107.0888906,11.75321757,11.63425775,0.118959823,29
DeKalb County,8230772,76.89053272,13.40321114,13.33747476,0.065736381,9
DeKalb County,8230795,27.42397443,13.54899534,13.41503299,0.133962346,5
DeKalb County,8230840,15.25285156,11.98676846,12.1281111,-0.141342646,-9
DeKalb County,8231119,34.59784632,12.67728135,12.6031695,0.074111842,-1
DeKalb County,8231330,16.90858422,11.97693736,11.91170158,0.065235777,2
DeKalb County,8231347,24.44898818,12.91041962,13.01700286,-0.106583241,0
DeKalb County,8231365,22.28929641,12.24780598,12.14950229,0.098303689,41
DeKalb County,8231501,18.40788733,12.65546608,12.9713079,-0.315841819,-4
DeKalb County,8231528,122.7673709,13.00328387,12.98310131,0.020182562,-3
DeKalb County,8231648,19.29217754,12.25752829,12.45488394,-0.197355653,17
DeKalb County,8231704,30.47319045,11.6499503,11.81672692,-0.166776617,17
DeKalb County,8231705,52.60932744,13.11348949,13.09190417,0.021585321,-1
DeKalb County,8231779,26.29772458,13.15523053,13.27936713,-0.124136597,5
DeKalb County,8231863,39.33245119,12.83904247,12.68849879,0.150543675,1
DeKalb County,8231872,10.6680327,12.54408479,12.61153775,-0.067452963,5
DeKalb County,8231875,49.83898235,11.98259154,11.59910316,0.383488378,37
DeKalb County,8232068,17.75463709,13.00060539,12.9360338,0.064571595,5
DeKalb County,8232170,65.98615569,12.78734857,12.66032792,0.127020653,-1
DeKalb County,8232289,19.45343333,12.88937639,12.80188259,0.087493799,5
DeKalb County,8232496,28.54311425,12.21460234,12.61153775,-0.396935415,13
DeKalb County,8232578,22.1041291,12.90516073,12.9360338,-0.030873071,0
DeKalb County,8232782,24.31348248,11.78645807,11.68687877,0.099579299,-3
DeKalb County,8232860,28.25662202,13.37019305,13.31957355,0.050619503,5
DeKalb County,8232865,16.75130416,12.42314719,12.79107767,-0.367930474,11
DeKalb County,8232941,11.39123792,13.14897174,13.1460799,0.002891836,0
DeKalb County,8232982,36.63365333,12.52490375,12.52452638,0.000377377,5
DeKalb County,8233055,17.37591281,11.8662455,12.40901349,-0.542767985,16
DeKalb County,8233123,30.05581359,12.35343894,12.46805222,-0.114613278,-6
DeKalb County,8233411,39.60232559,11.77405727,12.01370075,-0.239643484,4
DeKalb County,8233504,49.83296926,12.25763592,12.28765263,-0.030016716,26
DeKalb County,8233660,13.61572727,11.89445257,12.31043266,-0.41598009,20
DeKalb County,8234248,18.42980883,11.76246982,11.8493977,-0.086927877,43
DeKalb County,8234570,32.21187152,11.80996044,11.73206099,0.077899448,37
DeKalb County,8234848,31.49445958,12.07357976,12.11121236,-0.037632608,8
DeKalb County,8234900,13.13030359,12.76698021,12.62148808,0.145492125,-1
DeKalb County,8234987,18.18356232,12.72885725,12.69019489,0.038662363,-2
DeKalb County,8235115,12.86463083,12.03296899,12.42118403,-0.388215031,5
DeKalb County,8235248,17.70732186,12.02729213,11.95761129,0.069680849,47
DeKalb County,8235604,24.11070465,12.20221913,12.17303279,0.029186338,-8
DeKalb County,8235607,13.86598544,12.13601211,12.11450545,0.02150666,22
DeKalb County,8235704,16.2102934,12.01727508,11.7905572,0.226717876,-2
DeKalb County,8235908,17.17570259,12.5814042,12.77422334,-0.192819134,0
DeKalb County,8235953,19.63232933,13.03021731,12.90793177,0.122285548,1
DeKalb County,8236258,40.7968436,13.03724139,13.17115354,-0.133912156,-8
DeKalb County,8236325,14.61527847,13.11554664,13.01700286,0.098543775,-1
DeKalb County,8236330,35.49675591,12.43258543,12.46843691,-0.035851483,10
DeKalb County,8236634,23.86804208,12.68165699,12.7512997,-0.069642702,5
DeKalb County,8236681,29.67381421,12.09946083,11.72803684,0.37142399,2
DeKalb County,8236748,522.0844213,12.60843932,12.42118403,0.187255297,5
DeKalb County,8236793,31.09251346,12.92986592,13.48003782,-0.550171905,-6
DeKalb County,8236802,69.72896137,12.13450537,12.29225034,-0.157744974,3
DeKalb County,8236934,17.74676915,12.87913115,12.98195122,-0.102820078,-3
DeKalb County,8237056,20.71227237,11.71900933,11.76756768,-0.048558353,21
DeKalb County,8237266,35.55004328,13.04356258,12.98757405,0.055988531,8
DeKalb County,8237363,21.72869709,11.92028554,11.9511804,-0.030894859,11
DeKalb County,8237471,14.57321288,12.78396308,12.7685415,0.015421574,5
DeKalb County,8237603,58.38088083,12.70280509,12.45293272,0.24987237,4
DeKalb County,8238125,22.94768194,12.7634295,12.70684793,0.056581571,8
DeKalb County,8238139,65.00355989,12.89019221,12.88613459,0.004057622,-4
DeKalb County,8238160,13.07602504,12.59400459,12.70684793,-0.112843344,5
DeKalb County,8238233,30.09357505,11.79535106,11.84653647,-0.051185406,15
